青沥备开内靛,矫,备,悼,斥,岿,醚牢备荐,搁利(搁利*啊吝摹/100)
2915563000,堡林堡开矫,巢备,岿魂4悼,2023,02,8295,0.40509637260827647
2915563000,堡林堡开矫,巢备,岿魂4悼,2023,03,8282,0.40509637260827647
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,01,7893,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,02,7867,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,03,7869,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,04,7819,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,05,7811,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,06,7802,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,07,7792,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,08,7799,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,09,7741,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,10,7743,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,11,7755,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2015,12,7743,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,01,7729,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,02,7711,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,03,7704,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,04,7659,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,05,7628,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,06,7615,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,07,7578,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,08,7553,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,09,7481,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,10,7439,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,11,7419,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2016,12,7404,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,01,7405,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,02,7359,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,03,7358,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,04,7355,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,05,7315,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,06,7307,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,07,7283,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,08,7279,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,09,7257,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,10,7248,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,11,7206,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2017,12,7183,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,01,7214,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,02,7181,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,03,7181,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,04,7131,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,05,7116,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,06,7119,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,07,7100,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,08,7114,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,09,7105,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,10,7080,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,11,7056,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2018,12,7018,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,01,7004,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,02,7000,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,03,6965,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,04,6961,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,05,6933,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,06,6937,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,07,6917,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,08,6911,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,09,6882,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,10,6837,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,11,6808,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2019,12,6789,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,01,6787,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,02,6766,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,03,6746,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,04,6737,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,05,6708,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,06,6697,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,07,6655,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,08,6654,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,09,6634,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,10,6585,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,11,6576,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2020,12,6555,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,01,6546,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,02,6528,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,03,6499,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,04,6476,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,05,6457,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,06,6483,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,07,6459,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,08,6444,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,09,6442,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,10,6460,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,11,6416,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2021,12,6414,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,01,6430,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,02,6416,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,03,6409,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,04,6369,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,05,6350,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,06,6337,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,07,6323,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,08,6298,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,09,6267,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,10,6241,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,11,6220,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2022,12,6205,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2023,01,6191,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2023,02,6176,0.31270597183796783
2915564000,堡林堡开矫,巢备,岿魂5悼,2023,03,6135,0.31270597183796783
2915567000,堡林堡开矫,巢备,归款1悼,2015,01,14244,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,02,14234,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,03,14242,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,04,14238,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,05,14282,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,06,14254,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,07,14264,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,08,14271,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,09,14227,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,10,14228,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,11,14236,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2015,12,14131,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,01,14116,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,02,14117,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,03,14110,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,04,14082,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,05,14057,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,06,13979,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,07,13964,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,08,13939,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,09,13926,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,10,13903,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,11,13872,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2016,12,13780,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,01,13771,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,02,13677,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,03,13663,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,04,13670,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,05,13625,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,06,13648,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,07,13630,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,08,13573,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,09,13563,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,10,13569,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,11,13557,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2017,12,13502,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,01,13490,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,02,13454,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,03,13467,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,04,13471,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,05,13473,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,06,13451,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,07,13445,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,08,13431,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,09,13449,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,10,13431,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,11,13398,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2018,12,13396,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,01,13347,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,02,13257,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,03,13231,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,04,13254,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,05,13243,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,06,13200,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,07,13128,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,08,13068,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,09,13061,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,10,12991,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,11,12956,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2019,12,12980,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,01,12898,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,02,12830,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,03,12830,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,04,12795,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,05,12757,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,06,12750,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,07,12721,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,08,12673,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,09,12617,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,10,12596,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,11,12573,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2020,12,12542,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,01,12493,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,02,12439,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,03,12361,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,04,12380,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,05,12366,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,06,12317,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,07,12293,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,08,12271,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,09,12265,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,10,12209,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,11,12226,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2021,12,12208,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,01,12237,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,02,12219,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,03,12168,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,04,12127,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,05,12122,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,06,12087,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,07,12041,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,08,12032,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,09,12013,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,10,11982,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,11,11970,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2022,12,11919,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2023,01,11889,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2023,02,11899,0.3482407413650096
2915567000,堡林堡开矫,巢备,归款1悼,2023,03,11850,0.3482407413650096
2915568000,堡林堡开矫,巢备,归款2悼,2015,01,5370,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,02,5347,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,03,5384,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,04,5388,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,05,5379,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,06,5339,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,07,5313,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,08,5302,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,09,5287,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,10,5304,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,11,5253,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2015,12,5274,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,01,5267,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,02,5254,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,03,5249,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,04,5249,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,05,5255,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,06,5185,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,07,5171,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,08,5184,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,09,5525,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,10,5905,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,11,6215,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2016,12,6393,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,01,6464,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,02,6485,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,03,6489,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,04,6468,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,05,6481,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,06,6485,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,07,6459,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,08,6461,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,09,6459,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,10,6464,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,11,6422,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2017,12,6434,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,01,6444,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,02,6466,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,03,6461,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,04,6491,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,05,6483,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,06,6455,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,07,6441,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,08,6416,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,09,6417,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,10,6399,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,11,6402,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2018,12,6386,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2019,01,6373,0.31270597183796783
2915568000,堡林堡开矫,巢备,归款2悼,2019,02,6379,0.31270597183796783
